WR4, tony JONES, Face=0x9a, #82, 25, 69, 19, 13, 81, 50 ,[1, 6, 12, 0 ]
WR1, louis LIPPS, Face=0xa5, #83, 31, 69, 31, 13, 81, 56 ,[1, 5, 6, 10 ]
WR2, derek HILL, Face=0xcd, #82, 25, 69, 25, 13, 81, 44 ,[1, 4, 7, 4 ]
WR3, chris CALLOWAY, Face=0x9f, #88, 25, 69, 19, 13, 81, 44 ,[1, 4, 6, 0 ]
WR4, dwight STONE, Face=0x8b, #20, 31, 69, 31, 13, 81, 44 ,[1, 4, 7, 2 ]
WR1, vance JOHNSON, Face=0x9e, #82, 38, 69, 50, 13, 50, 56 ,[1, 6, 9, 10 ]
WR2, mark JACKSON, Face=0xb0, #80, 38, 69, 44, 13, 50, 69 ,[1, 8, 10, 10 ]
WR3, ricky NATTIEL, Face=0x8d, #84, 25, 69, 25, 13, 50, 44 ,[1, 4, 10, 2 ]
WR4, michael YOUNG, Face=0x21, #83, 25, 69, 25, 13, 50, 50 ,[1, 5, 9, 2 ]
WR1, robb THOMAS, Face=0x33, #81, 25, 69, 25, 13, 50, 50 ,[1, 4, 7, 6 ]
WR2, stephone PAIGE, Face=0x85, #83, 38, 69, 50, 13, 50, 75 ,[1, 6, 8, 10 ]
WR3, j.j. BIRDEN, Face=0x9e, #88, 31, 69, 38, 13, 50, 44 ,[1, 4, 6, 0 ]
WR4, emile HARRY, Face=0xcb, #86, 25, 69, 25, 13, 50, 50 ,[1, 5, 7, 6 ]
WR1, mervyn FERNANDEZ, Face=0x86, #86, 38, 69, 50, 13, 63, 63 ,[1, 6, 11, 10 ]
WR2, willie GAULT, Face=0x84, #83, 44, 69, 63, 13, 50, 56 ,[1, 5, 13, 10 ]
WR3, tim BROWN, Face=0xb0, #81, 44, 69, 56, 13, 50, 50 ,[5, 4, 10, 2 ]
WR4, sam GRADDY, Face=0xcb, #85, 44, 69, 63, 13, 50, 19 ,[1, 2, 13, 2 ]
WR1, quinn EARLY, Face=0xaa, #87, 31, 69, 31, 13, 50, 44 ,[1, 4, 7, 2 ]
WR2, anthony MILLER, Face=0x97, #83, 38, 69, 44, 13, 50, 69 ,[1, 6, 6, 12 ]
WR3, nate LEWIS, Face=0xb0, #81, 25, 69, 25, 13, 50, 44 ,[1, 3, 6, 2 ]
WR4, wayne WALKER, Face=0x89, #80, 31, 69, 31, 13, 50, 44 ,[1, 3, 4, 0 ]
WR1, brian BLADES, Face=0x98, #89, 31, 69, 31, 13, 50, 50 ,[1, 6, 7, 8 ]
WR2, tommy KANE, Face=0x9b, #81, 31, 69, 38, 13, 50, 56 ,[1, 6, 9, 8 ]
WR3, paul SKANSI, Face=0x3, #82, 25, 69, 25, 13, 50, 44 ,[1, 5, 8, 2 ]
WR4, jeff CHADWICK, Face=0x34, #88, 31, 69, 38, 13, 50, 44 ,[1, 5, 11, 2 ]
WR1, art MONK, Face=0x96, #81, 38, 69, 44, 38, 81, 63 ,[4, 10, 9, 9 ]
WR2, gary CLARK, Face=0xa1, #84, 38, 69, 50, 13, 81, 75 ,[6, 5, 10, 1 ]
WR3, brian MITCHELL, Face=0xaa, #30, 38, 69, 38, 31, 81, 25 ,[3, 2, 4, 0 ]
WR4, joe HOWARD, Face=0x86, #80, 25, 69, 25, 13, 81, 44 ,[1, 7, 9, 6 ]
WR1, mark INGRAM, Face=0x91, #82, 44, 69, 56, 13, 63, 50 ,[1, 8, 13, 6 ]
WR2, stephen BAKER, Face=0xa3, #85, 44, 69, 56, 13, 69, 56 ,[1, 8, 13, 6 ]
WR3, stacey ROBINSON, Face=0xc9, #81, 25, 69, 25, 13, 50, 44 ,[1, 5, 7, 2 ]
WR4, odessa TURNER, Face=0xc3, #83, 25, 69, 25, 13, 50, 44 ,[1, 5, 9, 2 ]
WR1, fred BARNETT, Face=0x86, #86, 31, 69, 38, 13, 50, 56 ,[1, 7, 13, 4 ]
WR2, calvin WILLIAMS, Face=0x89, #89, 31, 69, 31, 13, 50, 50 ,[1, 6, 11, 4 ]
WR3, mike QUICK, Face=0x9f, #82, 31, 69, 31, 13, 50, 44 ,[1, 5, 10, 2 ]
WR4, kenny JACKSON, Face=0x9c, #85, 25, 69, 25, 13, 50, 44 ,[1, 5, 7, 0 ]
WR1, ricky PROEHL, Face=0x4e, #87, 25, 69, 19, 13, 50, 69 ,[1, 6, 8, 10 ]
WR2, ernie JONES, Face=0xa2, #86, 31, 69, 38, 13, 50, 56 ,[1, 4, 9, 2 ]
WR3, anthony THOMPSON, Face=0xa8, #34, 38, 69, 38, 38, 50, 25 ,[4, 1, 4, 0 ]
WR4, j.t. SMITH, Face=0xc9, #84, 25, 69, 25, 13, 50, 50 ,[1, 3, 7, 6 ]
WR1, kelvin MARTIN, Face=0x85, #83, 31, 69, 38, 13, 50, 56 ,[1, 5, 7, 10 ]
WR2, michael IRVIN, Face=0xc4, #88, 38, 69, 44, 13, 50, 50 ,[1, 3, 8, 1 ]
WR3, alexander WRIGHT, Face=0xc7, #81, 25, 69, 25, 13, 50, 44 ,[1, 4, 6, 1 ]
WR4, james DIXON, Face=0xc1, #86, 31, 69, 31, 13, 50, 44 ,[1, 4, 7, 1 ]
WR1, ron MORRIS, Face=0xb7, #84, 31, 69, 31, 13, 50, 50 ,[1, 5, 9, 5 ]
WR2, wendell DAVIS, Face=0x91, #82, 31, 69, 31, 13, 50, 50 ,[1, 5, 9, 6 ]
WR3, glen KOZLOWSKI, Face=0x4c, #88, 25, 69, 19, 13, 50, 44 ,[1, 5, 8, 1 ]
WR4, dennis GENTRY, Face=0x9c, #29, 25, 69, 19, 13, 50, 50 ,[1, 4, 9, 4 ]
WR1, richard JOHNSON, Face=0xb8, #84, 25, 69, 19, 13, 50, 75 ,[1, 7, 5, 10 ]
WR2, robert CLARK, Face=0xa1, #82, 38, 69, 44, 13, 50, 69 ,[1, 6, 8, 8 ]
WR3, willie GREEN, Face=0xcd, #86, 38, 69, 38, 13, 50, 31 ,[3, 2, 4, 0 ]
WR4, jeff CAMPBELL, Face=0x21, #87, 25, 69, 25, 13, 50, 44 ,[1, 3, 7, 2 ]
WR1, sterling SHARPE, Face=0x96, #84, 38, 69, 50, 13, 50, 75 ,[1, 8, 9, 12 ]
WR2, perry KEMP, Face=0x82, #81, 31, 69, 31, 13, 50, 50 ,[1, 5, 7, 8 ]
WR3, charles WILSON, Face=0xa4, #88, 25, 69, 25, 13, 50, 50 ,[1, 4, 7, 1 ]
WR4, jeff QUERY, Face=0x39, #85, 31, 69, 31, 13, 50, 50 ,[5, 4, 8, 4 ]
WR1, hassan JONES, Face=0xc0, #84, 31, 69, 31, 13, 50, 63 ,[1, 5, 9, 6 ]
WR2, anthony CARTER, Face=0x9f, #81, 44, 69, 56, 13, 50, 75 ,[1, 7, 9, 10 ]
WR3, leo LEWIS, Face=0xc6, #87, 25, 69, 19, 13, 50, 44 ,[1, 3, 7, 1 ]
WR4, cris CARTER, Face=0x8f, #80, 31, 69, 31, 13, 50, 50 ,[1, 4, 8, 3 ]
WR1, mark CARRIER, Face=0xb0, #88, 38, 69, 44, 13, 50, 63 ,[1, 7, 7, 8 ]
WR2, bruce HILL, Face=0x9c, #84, 25, 69, 25, 13, 50, 50 ,[1, 6, 7, 6 ]
WR3, danny PEEBLES, Face=0x85, #83, 25, 69, 19, 13, 50, 44 ,[1, 5, 5, 2 ]
WR4, willie DREWREY, Face=0xb8, #87, 31, 69, 31, 13, 50, 44 ,[1, 5, 6, 2 ]
WR1, john TAYLOR, Face=0xc9, #82, 38, 69, 50, 13, 63, 69 ,[6, 11, 12, 4 ]
WR2, jerry RICE, Face=0xa3, #80, 44, 69, 69, 13, 81, 81 ,[1, 11, 13, 14 ]
WR3, mike WILSON, Face=0xc0, #85, 25, 69, 25, 13, 50, 44 ,[1, 7, 9, 1 ]
WR4, mike SHERRARD, Face=0x85, #88, 38, 69, 44, 13, 50, 50 ,[1, 7, 11, 1 ]
WR1, henry ELLARD, Face=0xbd, #80, 44, 69, 56, 13, 50, 81 ,[6, 11, 12, 10 ]
WR2, willie ANDERSON, Face=0x8b, #83, 44, 69, 56, 13, 50, 75 ,[1, 10, 13, 6 ]
WR3, derrick FAISON, Face=0xb8, #89, 25, 69, 25, 13, 50, 44 ,[1, 5, 8, 1 ]
WR4, aaron COX, Face=0x8e, #84, 31, 69, 31, 13, 50, 44 ,[1, 5, 11, 1 ]
NT, alvin WRIGHT, Face=0x8f, #99, 25, 31, 38, 50, 19, 31 ,[42, 1 ]
WR1, eric MARTIN, Face=0xcb, #84, 31, 69, 38, 13, 50, 69 ,[1, 7, 9, 12 ]
WR2, brent PERRIMAN, Face=0xc7, #80, 25, 69, 25, 13, 50, 50 ,[1, 5, 7, 6 ]
WR3, lonzell HILL, Face=0xb7, #87, 25, 69, 19, 13, 50, 44 ,[1, 4, 8, 1 ]
WR4, floyd TURNER, Face=0x9a, #88, 31, 69, 31, 13, 50, 44 ,[1, 4, 10, 4 ]
WR1, floyd DIXON, Face=0x8d, #86, 25, 69, 25, 13, 50, 50 ,[1, 5, 6, 6 ]
WR2, andre RISON, Face=0xd3, #80, 44, 69, 63, 13, 50, 75 ,[1, 9, 9, 12 ]
WR3, tracy JOHNSON, Face=0xc6, #43, 38, 69, 31, 50, 50, 25 ,[3, 1, 5, 0 ]
WR4, george THOMAS, Face=0x8f, #89, 31, 69, 31, 13, 50, 44 ,[1, 3, 7, 2 ]
